Orthogroup	C_lanceolata_gene	P_abies_gene	C_lanceolata_orthofinder_id	P_abies_orthofinder_id
OG0015909	CULA01G77070	MA_305437g0010	Cula__CULA01G77070	Pa__MA_305437g0010
OG0015919	CULA11G24170	MA_10432018g0020	Cula__CULA11G24170	Pa__MA_10432018g0020
OG0015923	CULA07G30710	MA_10428096g0010	Cula__CULA07G30710	Pa__MA_10428096g0010
OG0015933	CULA09G25560	MA_10427511g0010	Cula__CULA09G25560	Pa__MA_10427511g0010
OG0015934	CULA04G35890	MA_9857100g0010	Cula__CULA04G35890	Pa__MA_9857100g0010
OG0015940	CULA05G03120	MA_10298g0010	Cula__CULA05G03120	Pa__MA_10298g0010
OG0015952	CULA08G09970	MA_10433638g0010	Cula__CULA08G09970	Pa__MA_10433638g0010
OG0015953	CULA05G44010	MA_65570g0010	Cula__CULA05G44010	Pa__MA_65570g0010
OG0015955	CULA04G37710	MA_10430132g0010	Cula__CULA04G37710	Pa__MA_10430132g0010
OG0015958	CULA06G36140	MA_10435314g0010	Cula__CULA06G36140	Pa__MA_10435314g0010
OG0015964	CULA10G34430	MA_15606g0010	Cula__CULA10G34430	Pa__MA_15606g0010
OG0015972	CULA01G81250	MA_39561g0010	Cula__CULA01G81250	Pa__MA_39561g0010
OG0015974	CULA09G42020	MA_10435786g0010	Cula__CULA09G42020	Pa__MA_10435786g0010
OG0015990	CULA07G17970	MA_20425g0010	Cula__CULA07G17970	Pa__MA_20425g0010
OG0016001	CULA08G31810	MA_129330g0010	Cula__CULA08G31810	Pa__MA_129330g0010
OG0016008	CULASca31430.1	MA_10427366g0010	Cula__CULASca31430.1	Pa__MA_10427366g0010
OG0016010	CULA01G89030	MA_10434611g0010	Cula__CULA01G89030	Pa__MA_10434611g0010
OG0016011	CULA10G38480	MA_182653g0010	Cula__CULA10G38480	Pa__MA_182653g0010
OG0016014	CULA06G51810	MA_115324g0010	Cula__CULA06G51810	Pa__MA_115324g0010
OG0016019	CULASca28580.1	MA_10435458g0010	Cula__CULASca28580.1	Pa__MA_10435458g0010
OG0016022	CULA07G22160	MA_48786g0010	Cula__CULA07G22160	Pa__MA_48786g0010
OG0016038	CULA09G39260	MA_10436977g0010	Cula__CULA09G39260	Pa__MA_10436977g0010
OG0016039	CULA05G01620	MA_294189g0010	Cula__CULA05G01620	Pa__MA_294189g0010
OG0016041	CULA01G26240	MA_37851g0010	Cula__CULA01G26240	Pa__MA_37851g0010
OG0016046	CULA08G22601	MA_89471g0010	Cula__CULA08G22601	Pa__MA_89471g0010
OG0016047	CULA01G46130	MA_10433858g0010	Cula__CULA01G46130	Pa__MA_10433858g0010
OG0016049	CULA10G43480	MA_10121526g0010	Cula__CULA10G43480	Pa__MA_10121526g0010
OG0016051	CULA03G75720	MA_815145g0010	Cula__CULA03G75720	Pa__MA_815145g0010
OG0016057	CULA03G71210	MA_10087005g0010	Cula__CULA03G71210	Pa__MA_10087005g0010
OG0016060	CULA11G33540	MA_131181g0010	Cula__CULA11G33540	Pa__MA_131181g0010
OG0016063	CULA06G10390	MA_34380g0010	Cula__CULA06G10390	Pa__MA_34380g0010
OG0016071	CULA02G28230	MA_10427423g0010	Cula__CULA02G28230	Pa__MA_10427423g0010
OG0016075	CULA03G81220	MA_8312073g0010	Cula__CULA03G81220	Pa__MA_8312073g0010
OG0016078	CULA05G24600	MA_291146g0010	Cula__CULA05G24600	Pa__MA_291146g0010
OG0016079	CULA06G37590	MA_45050g0010	Cula__CULA06G37590	Pa__MA_45050g0010
OG0016086	CULA03G26130	MA_42330g0010	Cula__CULA03G26130	Pa__MA_42330g0010
OG0016088	CULA06G42570	MA_99999g0010	Cula__CULA06G42570	Pa__MA_99999g0010
OG0016096	CULA05G45080	MA_422113g0010	Cula__CULA05G45080	Pa__MA_422113g0010
OG0016099	CULA06G27880	MA_10433548g0010	Cula__CULA06G27880	Pa__MA_10433548g0010
OG0016113	CULA10G45830	MA_9690g0010	Cula__CULA10G45830	Pa__MA_9690g0010
OG0016114	CULA08G03360	MA_901070g0010	Cula__CULA08G03360	Pa__MA_901070g0010
OG0016117	CULA05G38900	MA_172936g0010	Cula__CULA05G38900	Pa__MA_172936g0010
OG0016127	CULA09G05660	MA_97720g0010	Cula__CULA09G05660	Pa__MA_97720g0010
OG0016132	CULA03G11200	MA_379291g0010	Cula__CULA03G11200	Pa__MA_379291g0010
OG0016133	CULA05G46390	MA_10029693g0010	Cula__CULA05G46390	Pa__MA_10029693g0010
OG0016134	CULASca44150.1	MA_10436961g0010	Cula__CULASca44150.1	Pa__MA_10436961g0010
OG0016137	CULA05G41280	MA_751511g0010	Cula__CULA05G41280	Pa__MA_751511g0010
OG0016145	CULA07G53410	MA_300697g0010	Cula__CULA07G53410	Pa__MA_300697g0010
OG0016150	CULA05G53030	MA_807676g0010	Cula__CULA05G53030	Pa__MA_807676g0010
OG0016156	CULA08G00690	MA_96110g0010	Cula__CULA08G00690	Pa__MA_96110g0010
OG0016160	CULA08G36980	MA_10427297g0010	Cula__CULA08G36980	Pa__MA_10427297g0010
OG0016161	CULA04G48170	MA_89197g0010	Cula__CULA04G48170	Pa__MA_89197g0010
OG0016162	CULA08G22240	MA_37337g0010	Cula__CULA08G22240	Pa__MA_37337g0010
OG0016172	CULA02G17150	MA_129206g0010	Cula__CULA02G17150	Pa__MA_129206g0010
OG0016176	CULA07G03160	MA_9415255g0010	Cula__CULA07G03160	Pa__MA_9415255g0010
OG0016188	CULA01G32180	MA_10430627g0010	Cula__CULA01G32180	Pa__MA_10430627g0010
OG0016191	CULA01G08860	MA_39066g0010	Cula__CULA01G08860	Pa__MA_39066g0010
OG0016194	CULASca47420.1	MA_132848g0010	Cula__CULASca47420.1	Pa__MA_132848g0010
OG0016209	CULA10G43990	MA_5847g0020	Cula__CULA10G43990	Pa__MA_5847g0020
OG0016298	CULA05G50790	MA_136342g0010	Cula__CULA05G50790	Pa__MA_136342g0010
OG0016556	CULA02G28840	MA_9934303g0010	Cula__CULA02G28840	Pa__MA_9934303g0010
OG0016619	CULA03G79210	MA_20555g0020	Cula__CULA03G79210	Pa__MA_20555g0020
OG0016632	CULA04G29750	MA_38087g0010	Cula__CULA04G29750	Pa__MA_38087g0010
OG0016639	CULA04G40510	MA_10432946g0010	Cula__CULA04G40510	Pa__MA_10432946g0010
OG0016714	CULA10G28850	MA_8253793g0010	Cula__CULA10G28850	Pa__MA_8253793g0010
OG0016715	CULA10G41510	MA_6584770g0010	Cula__CULA10G41510	Pa__MA_6584770g0010
OG0017173	CULA06G25630	MA_23587g0010	Cula__CULA06G25630	Pa__MA_23587g0010
OG0017187	CULA01G74920	MA_387705g0010	Cula__CULA01G74920	Pa__MA_387705g0010
OG0017215	CULA11G29270	MA_10427144g0010	Cula__CULA11G29270	Pa__MA_10427144g0010
OG0017222	CULA07G10850	MA_953521g0010	Cula__CULA07G10850	Pa__MA_953521g0010
OG0017232	CULA03G42230	MA_6825896g0010	Cula__CULA03G42230	Pa__MA_6825896g0010
OG0017256	CULA10G16870	MA_200329g0010	Cula__CULA10G16870	Pa__MA_200329g0010
OG0017275	CULA05G19980	MA_10426954g0010	Cula__CULA05G19980	Pa__MA_10426954g0010
OG0017302	CULA08G18610	MA_17672g0010	Cula__CULA08G18610	Pa__MA_17672g0010
OG0017306	CULA11G12900	MA_110789g0010	Cula__CULA11G12900	Pa__MA_110789g0010
OG0017311	CULA06G55640	MA_785063g0010	Cula__CULA06G55640	Pa__MA_785063g0010
OG0017338	CULA08G13850	MA_10434957g0010	Cula__CULA08G13850	Pa__MA_10434957g0010
OG0017344	CULA02G69110	MA_77097g0010	Cula__CULA02G69110	Pa__MA_77097g0010
OG0017345	CULA01G53420	MA_10432298g0010	Cula__CULA01G53420	Pa__MA_10432298g0010
OG0017348	CULA05G51740	MA_10433592g0010	Cula__CULA05G51740	Pa__MA_10433592g0010
OG0017365	CULA01G87970	MA_10434253g0040	Cula__CULA01G87970	Pa__MA_10434253g0040
OG0017371	CULA05G38960	MA_56506g0010	Cula__CULA05G38960	Pa__MA_56506g0010
OG0017373	CULA08G36210	MA_10426397g0010	Cula__CULA08G36210	Pa__MA_10426397g0010
OG0017375	CULA04G30090	MA_10435499g0010	Cula__CULA04G30090	Pa__MA_10435499g0010
OG0017377	CULA03G80850	MA_10435227g0010	Cula__CULA03G80850	Pa__MA_10435227g0010
OG0017384	CULA09G19880	MA_9438190g0010	Cula__CULA09G19880	Pa__MA_9438190g0010
OG0017386	CULA02G08070	MA_10436677g0010	Cula__CULA02G08070	Pa__MA_10436677g0010
OG0017392	CULA07G06230	MA_89576g0010	Cula__CULA07G06230	Pa__MA_89576g0010
OG0017400	CULA03G15870	MA_714621g0010	Cula__CULA03G15870	Pa__MA_714621g0010
OG0017405	CULA04G49930	MA_10433546g0010	Cula__CULA04G49930	Pa__MA_10433546g0010
OG0017413	CULA01G44180	MA_10144952g0010	Cula__CULA01G44180	Pa__MA_10144952g0010
OG0017417	CULA08G45930	MA_810002g0010	Cula__CULA08G45930	Pa__MA_810002g0010
OG0017422	CULA01G76190	MA_169742g0010	Cula__CULA01G76190	Pa__MA_169742g0010
OG0017423	CULA02G55990	MA_6602842g0010	Cula__CULA02G55990	Pa__MA_6602842g0010
OG0017430	CULA10G16270	MA_10436997g0010	Cula__CULA10G16270	Pa__MA_10436997g0010
OG0017438	CULA05G42090	MA_10380198g0010	Cula__CULA05G42090	Pa__MA_10380198g0010
OG0017441	CULA11G16250	MA_10434493g0010	Cula__CULA11G16250	Pa__MA_10434493g0010
OG0017442	CULA09G37370	MA_87371g0010	Cula__CULA09G37370	Pa__MA_87371g0010
OG0017443	CULA06G27110	MA_10264204g0010	Cula__CULA06G27110	Pa__MA_10264204g0010
OG0017444	CULA05G36670	MA_16260g0010	Cula__CULA05G36670	Pa__MA_16260g0010
OG0017446	CULA02G17510	MA_917315g0010	Cula__CULA02G17510	Pa__MA_917315g0010
OG0017447	CULA08G15950	MA_762628g0010	Cula__CULA08G15950	Pa__MA_762628g0010
OG0017449	CULA05G53680	MA_302612g0010	Cula__CULA05G53680	Pa__MA_302612g0010
OG0017451	CULA11G07580	MA_10430745g0010	Cula__CULA11G07580	Pa__MA_10430745g0010
OG0017452	CULA04G42790	MA_62922g0010	Cula__CULA04G42790	Pa__MA_62922g0010
OG0017453	CULA09G28540	MA_10437021g0010	Cula__CULA09G28540	Pa__MA_10437021g0010
OG0017471	CULA04G30070	MA_463214g0010	Cula__CULA04G30070	Pa__MA_463214g0010
OG0017473	CULA07G55720	MA_60748g0010	Cula__CULA07G55720	Pa__MA_60748g0010
OG0017476	CULA01G45430	MA_10431539g0010	Cula__CULA01G45430	Pa__MA_10431539g0010
OG0017479	CULA01G08950	MA_10425891g0010	Cula__CULA01G08950	Pa__MA_10425891g0010
OG0017486	CULA07G06550	MA_10428984g0020	Cula__CULA07G06550	Pa__MA_10428984g0020
OG0017491	CULASca18520.1	MA_145377g0010	Cula__CULASca18520.1	Pa__MA_145377g0010
OG0017492	CULA08G13940	MA_218767g0010	Cula__CULA08G13940	Pa__MA_218767g0010
OG0017493	CULA07G01880	MA_19898g0010	Cula__CULA07G01880	Pa__MA_19898g0010
OG0017497	CULA05G21960	MA_10436545g0010	Cula__CULA05G21960	Pa__MA_10436545g0010
OG0017505	CULA01G67650	MA_190625g0010	Cula__CULA01G67650	Pa__MA_190625g0010
OG0017510	CULA04G04310	MA_609236g0010	Cula__CULA04G04310	Pa__MA_609236g0010
OG0017515	CULA01G22170	MA_160270g0010	Cula__CULA01G22170	Pa__MA_160270g0010
OG0017520	CULA02G57990	MA_100959g0010	Cula__CULA02G57990	Pa__MA_100959g0010
OG0017521	CULASca44270.1	MA_97224g0010	Cula__CULASca44270.1	Pa__MA_97224g0010
OG0017535	CULA07G40140	MA_85406g0010	Cula__CULA07G40140	Pa__MA_85406g0010
OG0017539	CULA04G55620	MA_62318g0020	Cula__CULA04G55620	Pa__MA_62318g0020
OG0017545	CULA01G43470	MA_10431987g0010	Cula__CULA01G43470	Pa__MA_10431987g0010
OG0017549	CULA05G30910	MA_873047g0010	Cula__CULA05G30910	Pa__MA_873047g0010
OG0017551	CULA06G21710	MA_10427641g0010	Cula__CULA06G21710	Pa__MA_10427641g0010
OG0017557	CULA06G51790	MA_68521g0010	Cula__CULA06G51790	Pa__MA_68521g0010
OG0017565	CULA11G24000	MA_439515g0010	Cula__CULA11G24000	Pa__MA_439515g0010
OG0017566	CULASca32950.1	MA_885398g0010	Cula__CULASca32950.1	Pa__MA_885398g0010
OG0017567	CULA07G04070	MA_9962241g0010	Cula__CULA07G04070	Pa__MA_9962241g0010
OG0017570	CULA04G45590	MA_645381g0010	Cula__CULA04G45590	Pa__MA_645381g0010
OG0017576	CULA09G16810	MA_10433943g0010	Cula__CULA09G16810	Pa__MA_10433943g0010
OG0017582	CULA03G31800	MA_701774g0010	Cula__CULA03G31800	Pa__MA_701774g0010
OG0017583	CULA02G17800	MA_117382g0010	Cula__CULA02G17800	Pa__MA_117382g0010
OG0017589	CULA03G14690	MA_10195410g0010	Cula__CULA03G14690	Pa__MA_10195410g0010
OG0017596	CULA08G25210	MA_10434464g0010	Cula__CULA08G25210	Pa__MA_10434464g0010
OG0017597	CULA03G04470	MA_10432217g0010	Cula__CULA03G04470	Pa__MA_10432217g0010
OG0017602	CULA08G00620	MA_10434313g0010	Cula__CULA08G00620	Pa__MA_10434313g0010
OG0017606	CULA09G30290	MA_107545g0010	Cula__CULA09G30290	Pa__MA_107545g0010
OG0017607	CULA04G59760	MA_10436407g0010	Cula__CULA04G59760	Pa__MA_10436407g0010
OG0017608	CULA03G19060	MA_10428622g0010	Cula__CULA03G19060	Pa__MA_10428622g0010
OG0017620	CULA04G40860	MA_10431532g0010	Cula__CULA04G40860	Pa__MA_10431532g0010
OG0017626	CULA02G24270	MA_113371g0010	Cula__CULA02G24270	Pa__MA_113371g0010
OG0017627	CULA10G39560	MA_93868g0010	Cula__CULA10G39560	Pa__MA_93868g0010
OG0017635	CULA04G30890	MA_41206g0010	Cula__CULA04G30890	Pa__MA_41206g0010
OG0017637	CULA10G16620	MA_5781602g0010	Cula__CULA10G16620	Pa__MA_5781602g0010
OG0017640	CULA02G34480	MA_4908g0010	Cula__CULA02G34480	Pa__MA_4908g0010
OG0017643	CULA05G16640	MA_166883g0010	Cula__CULA05G16640	Pa__MA_166883g0010
OG0017645	CULA07G19400	MA_10428347g0010	Cula__CULA07G19400	Pa__MA_10428347g0010
OG0017646	CULA11G30090	MA_252134g0010	Cula__CULA11G30090	Pa__MA_252134g0010
OG0017647	CULA03G79400	MA_877484g0010	Cula__CULA03G79400	Pa__MA_877484g0010
OG0017649	CULA09G01380	MA_7821g0010	Cula__CULA09G01380	Pa__MA_7821g0010
OG0017651	CULA09G24140	MA_6390g0010	Cula__CULA09G24140	Pa__MA_6390g0010
OG0017653	CULA03G32250	MA_20073g0010	Cula__CULA03G32250	Pa__MA_20073g0010
OG0017664	CULA04G41600	MA_10427159g0010	Cula__CULA04G41600	Pa__MA_10427159g0010
OG0017667	CULA03G73450	MA_9570059g0010	Cula__CULA03G73450	Pa__MA_9570059g0010
OG0017668	CULA01G89140	MA_935047g0010	Cula__CULA01G89140	Pa__MA_935047g0010
OG0017669	CULA09G26400	MA_16680g0010	Cula__CULA09G26400	Pa__MA_16680g0010
OG0017675	CULA01G85870	MA_57733g0020	Cula__CULA01G85870	Pa__MA_57733g0020
OG0017681	CULA07G52000	MA_107641g0010	Cula__CULA07G52000	Pa__MA_107641g0010
OG0017686	CULASca53720.1	MA_10029522g0010	Cula__CULASca53720.1	Pa__MA_10029522g0010
OG0017690	CULA09G42790	MA_84997g0010	Cula__CULA09G42790	Pa__MA_84997g0010
OG0017694	CULA02G15660	MA_158493g0010	Cula__CULA02G15660	Pa__MA_158493g0010
OG0017695	CULA02G15710	MA_49753g0010	Cula__CULA02G15710	Pa__MA_49753g0010
OG0017696	CULA06G22580	MA_10435765g0010	Cula__CULA06G22580	Pa__MA_10435765g0010
OG0017712	CULA03G57520	MA_10436942g0010	Cula__CULA03G57520	Pa__MA_10436942g0010
OG0017714	CULA06G51280	MA_298732g0010	Cula__CULA06G51280	Pa__MA_298732g0010
OG0017715	CULA11G22190	MA_10432810g0010	Cula__CULA11G22190	Pa__MA_10432810g0010
OG0017720	CULA05G20120	MA_725372g0010	Cula__CULA05G20120	Pa__MA_725372g0010
OG0017722	CULA06G22220	MA_10430581g0010	Cula__CULA06G22220	Pa__MA_10430581g0010
OG0017729	CULA06G07490	MA_8603213g0010	Cula__CULA06G07490	Pa__MA_8603213g0010
OG0017730	CULA08G38360	MA_10434659g0010	Cula__CULA08G38360	Pa__MA_10434659g0010
OG0017733	CULA07G32610	MA_10435818g0010	Cula__CULA07G32610	Pa__MA_10435818g0010
OG0017735	CULA06G54900	MA_136385g0010	Cula__CULA06G54900	Pa__MA_136385g0010
OG0017736	CULA02G38060	MA_336248g0010	Cula__CULA02G38060	Pa__MA_336248g0010
OG0017737	CULA05G19180	MA_2069015g0010	Cula__CULA05G19180	Pa__MA_2069015g0010
OG0017739	CULA04G04230	MA_10434429g0010	Cula__CULA04G04230	Pa__MA_10434429g0010
OG0017744	CULA01G16310	MA_10431917g0020	Cula__CULA01G16310	Pa__MA_10431917g0020
OG0017746	CULA03G72810	MA_20372g0010	Cula__CULA03G72810	Pa__MA_20372g0010
OG0017748	CULASca35750.1	MA_107766g0010	Cula__CULASca35750.1	Pa__MA_107766g0010
OG0017749	CULA01G70560	MA_8868156g0010	Cula__CULA01G70560	Pa__MA_8868156g0010
OG0017750	CULA05G26500	MA_1130774g0010	Cula__CULA05G26500	Pa__MA_1130774g0010
OG0017754	CULA08G29350	MA_10435591g0010	Cula__CULA08G29350	Pa__MA_10435591g0010
OG0017758	CULA11G06150	MA_10435210g0010	Cula__CULA11G06150	Pa__MA_10435210g0010
OG0017759	CULA05G52920	MA_693390g0010	Cula__CULA05G52920	Pa__MA_693390g0010
OG0017762	CULA09G44580	MA_10435661g0010	Cula__CULA09G44580	Pa__MA_10435661g0010
OG0017769	CULASca56050.1	MA_76964g0010	Cula__CULASca56050.1	Pa__MA_76964g0010
OG0017773	CULA02G39270	MA_179152g0010	Cula__CULA02G39270	Pa__MA_179152g0010
OG0017822	CULA11G07140	MA_960112g0010	Cula__CULA11G07140	Pa__MA_960112g0010
OG0017929	CULA06G54210	MA_41364g0010	Cula__CULA06G54210	Pa__MA_41364g0010
OG0018000	CULA01G03800	MA_30723g0010	Cula__CULA01G03800	Pa__MA_30723g0010
OG0018020	CULA01G14280	MA_10351682g0010	Cula__CULA01G14280	Pa__MA_10351682g0010
OG0018058	CULA01G45960	MA_128619g0010	Cula__CULA01G45960	Pa__MA_128619g0010
OG0018065	CULA01G53650	MA_42013g0010	Cula__CULA01G53650	Pa__MA_42013g0010
OG0018090	CULA01G69750	MA_10431446g0010	Cula__CULA01G69750	Pa__MA_10431446g0010
OG0018155	CULA02G30610	MA_159093g0010	Cula__CULA02G30610	Pa__MA_159093g0010
OG0018156	CULA02G31040	MA_110964g0010	Cula__CULA02G31040	Pa__MA_110964g0010
OG0018226	CULA03G31180	MA_102329g0010	Cula__CULA03G31180	Pa__MA_102329g0010
OG0018234	CULA03G41530	MA_30617g0020	Cula__CULA03G41530	Pa__MA_30617g0020
OG0018239	CULA03G46900	MA_7872523g0010	Cula__CULA03G46900	Pa__MA_7872523g0010
OG0018256	CULA03G70170	MA_10435274g0020	Cula__CULA03G70170	Pa__MA_10435274g0020
OG0018257	CULA03G70670	MA_80358g0010	Cula__CULA03G70670	Pa__MA_80358g0010
OG0018265	CULA03G76830	MA_8179g0010	Cula__CULA03G76830	Pa__MA_8179g0010
OG0018274	CULA04G08900	MA_4070048g0010	Cula__CULA04G08900	Pa__MA_4070048g0010
OG0018283	CULA04G18520	MA_2029g0010	Cula__CULA04G18520	Pa__MA_2029g0010
OG0018343	CULA06G04930	MA_10434084g0010	Cula__CULA06G04930	Pa__MA_10434084g0010
OG0018351	CULA06G32140	MA_26534g0010	Cula__CULA06G32140	Pa__MA_26534g0010
OG0018369	CULA07G07070	MA_10426956g0010	Cula__CULA07G07070	Pa__MA_10426956g0010
OG0018372	CULA07G09750	MA_217856g0010	Cula__CULA07G09750	Pa__MA_217856g0010
OG0018410	CULA08G47180	MA_929786g0010	Cula__CULA08G47180	Pa__MA_929786g0010
OG0018435	CULA10G16680	MA_11669g0010	Cula__CULA10G16680	Pa__MA_11669g0010
OG0018444	CULA10G27420	MA_3405g0010	Cula__CULA10G27420	Pa__MA_3405g0010
OG0019427	CULA06G14370	MA_359444g0010	Cula__CULA06G14370	Pa__MA_359444g0010
OG0019429	CULA01G41500	MA_95012g0010	Cula__CULA01G41500	Pa__MA_95012g0010
OG0019439	CULA01G24690	MA_943683g0010	Cula__CULA01G24690	Pa__MA_943683g0010
OG0019441	CULA03G02040	MA_122769g0010	Cula__CULA03G02040	Pa__MA_122769g0010
OG0019448	CULA11G16650	MA_18770g0010	Cula__CULA11G16650	Pa__MA_18770g0010
OG0019484	CULA02G32870	MA_523740g0010	Cula__CULA02G32870	Pa__MA_523740g0010
OG0019501	CULA07G49160	MA_10427393g0010	Cula__CULA07G49160	Pa__MA_10427393g0010
OG0019504	CULA05G12670	MA_19860g0010	Cula__CULA05G12670	Pa__MA_19860g0010
OG0019506	CULA01G72240	MA_817408g0010	Cula__CULA01G72240	Pa__MA_817408g0010
OG0019512	CULA11G15800	MA_20378g0010	Cula__CULA11G15800	Pa__MA_20378g0010
OG0019513	CULA04G50460	MA_113501g0010	Cula__CULA04G50460	Pa__MA_113501g0010
OG0019516	CULA07G13930	MA_205064g0010	Cula__CULA07G13930	Pa__MA_205064g0010
OG0019518	CULA03G82090	MA_3230g0010	Cula__CULA03G82090	Pa__MA_3230g0010
OG0019533	CULA10G42210	MA_10426807g0010	Cula__CULA10G42210	Pa__MA_10426807g0010
OG0019550	CULA06G09530	MA_4943g0010	Cula__CULA06G09530	Pa__MA_4943g0010
OG0019551	CULA06G16900	MA_75685g0010	Cula__CULA06G16900	Pa__MA_75685g0010
OG0019552	CULA05G51750	MA_10427206g0010	Cula__CULA05G51750	Pa__MA_10427206g0010
OG0019559	CULA03G78700	MA_105292g0010	Cula__CULA03G78700	Pa__MA_105292g0010
OG0019563	CULA03G15140	MA_33207g0010	Cula__CULA03G15140	Pa__MA_33207g0010
OG0019570	CULA05G46400	MA_10326890g0020	Cula__CULA05G46400	Pa__MA_10326890g0020
OG0019573	CULA01G45320	MA_14449g0010	Cula__CULA01G45320	Pa__MA_14449g0010
OG0019575	CULA07G01130	MA_10429721g0010	Cula__CULA07G01130	Pa__MA_10429721g0010
OG0019578	CULA01G29390	MA_206779g0020	Cula__CULA01G29390	Pa__MA_206779g0020
OG0019584	CULA07G36020	MA_10432200g0020	Cula__CULA07G36020	Pa__MA_10432200g0020
OG0019588	CULA05G20940	MA_123269g0010	Cula__CULA05G20940	Pa__MA_123269g0010
OG0019594	CULA02G32370	MA_304459g0010	Cula__CULA02G32370	Pa__MA_304459g0010
OG0019595	CULA01G01500	MA_10434286g0010	Cula__CULA01G01500	Pa__MA_10434286g0010
OG0019597	CULA09G17340	MA_10134920g0010	Cula__CULA09G17340	Pa__MA_10134920g0010
OG0019601	CULA06G47020	MA_42658g0010	Cula__CULA06G47020	Pa__MA_42658g0010
OG0019608	CULA05G06190	MA_73113g0010	Cula__CULA05G06190	Pa__MA_73113g0010
OG0019611	CULASca67600.1	MA_158402g0010	Cula__CULASca67600.1	Pa__MA_158402g0010
OG0019622	CULA01G62490	MA_10433663g0010	Cula__CULA01G62490	Pa__MA_10433663g0010
OG0019626	CULA06G18670	MA_9733g0020	Cula__CULA06G18670	Pa__MA_9733g0020
OG0019637	CULA05G52850	MA_22572g0020	Cula__CULA05G52850	Pa__MA_22572g0020
OG0019665	CULA11G25270	MA_97133g0010	Cula__CULA11G25270	Pa__MA_97133g0010
OG0019737	CULA05G38760	MA_105948g0010	Cula__CULA05G38760	Pa__MA_105948g0010
OG0019760	CULA02G42680	MA_136929g0010	Cula__CULA02G42680	Pa__MA_136929g0010
OG0019795	CULA11G10260	MA_10434455g0010	Cula__CULA11G10260	Pa__MA_10434455g0010
OG0019875	CULA08G39240	MA_69027g0010	Cula__CULA08G39240	Pa__MA_69027g0010
OG0019923	CULA08G00590	MA_10436277g0010	Cula__CULA08G00590	Pa__MA_10436277g0010
OG0020517	CULA01G00960	MA_10056732g0010	Cula__CULA01G00960	Pa__MA_10056732g0010
OG0020519	CULA01G02300	MA_105452g0010	Cula__CULA01G02300	Pa__MA_105452g0010
OG0020522	CULA01G03060	MA_32881g0010	Cula__CULA01G03060	Pa__MA_32881g0010
OG0020526	CULA01G06880	MA_12886g0010	Cula__CULA01G06880	Pa__MA_12886g0010
OG0020527	CULA01G07030	MA_30487g0010	Cula__CULA01G07030	Pa__MA_30487g0010
OG0020531	CULA01G08260	MA_108360g0010	Cula__CULA01G08260	Pa__MA_108360g0010
OG0020532	CULA01G09210	MA_10436487g0010	Cula__CULA01G09210	Pa__MA_10436487g0010
OG0020533	CULA01G09510	MA_10435660g0010	Cula__CULA01G09510	Pa__MA_10435660g0010
OG0020536	CULA01G10580	MA_10331743g0010	Cula__CULA01G10580	Pa__MA_10331743g0010
OG0020543	CULA01G12490	MA_9283076g0010	Cula__CULA01G12490	Pa__MA_9283076g0010
OG0020545	CULA01G13450	MA_10432575g0010	Cula__CULA01G13450	Pa__MA_10432575g0010
OG0020546	CULA01G13580	MA_9106132g0010	Cula__CULA01G13580	Pa__MA_9106132g0010
OG0020551	CULA01G16320	MA_128655g0010	Cula__CULA01G16320	Pa__MA_128655g0010
OG0020552	CULA01G16630	MA_7172750g0010	Cula__CULA01G16630	Pa__MA_7172750g0010
OG0020554	CULA01G17250	MA_23465g0010	Cula__CULA01G17250	Pa__MA_23465g0010
OG0020555	CULA01G17730	MA_408535g0010	Cula__CULA01G17730	Pa__MA_408535g0010
OG0020558	CULA01G20280	MA_2212g0010	Cula__CULA01G20280	Pa__MA_2212g0010
OG0020567	CULA01G24820	MA_19156g0010	Cula__CULA01G24820	Pa__MA_19156g0010
OG0020569	CULA01G25390	MA_123046g0010	Cula__CULA01G25390	Pa__MA_123046g0010
OG0020575	CULA01G29650	MA_9804264g0010	Cula__CULA01G29650	Pa__MA_9804264g0010
OG0020578	CULA01G30560	MA_7710g0010	Cula__CULA01G30560	Pa__MA_7710g0010
OG0020579	CULA01G30830	MA_5245939g0010	Cula__CULA01G30830	Pa__MA_5245939g0010
OG0020583	CULA01G32220	MA_9376357g0010	Cula__CULA01G32220	Pa__MA_9376357g0010
OG0020589	CULA01G34220	MA_35477g0010	Cula__CULA01G34220	Pa__MA_35477g0010
OG0020590	CULA01G34370	MA_10433934g0010	Cula__CULA01G34370	Pa__MA_10433934g0010
OG0020600	CULA01G39920	MA_2409g0010	Cula__CULA01G39920	Pa__MA_2409g0010
OG0020605	CULA01G44280	MA_74093g0010	Cula__CULA01G44280	Pa__MA_74093g0010
OG0020606	CULA01G44300	MA_11205g0010	Cula__CULA01G44300	Pa__MA_11205g0010
OG0020608	CULA01G44450	MA_630261g0010	Cula__CULA01G44450	Pa__MA_630261g0010
OG0020609	CULA01G44640	MA_125092g0010	Cula__CULA01G44640	Pa__MA_125092g0010
OG0020610	CULA01G45600	MA_311785g0010	Cula__CULA01G45600	Pa__MA_311785g0010
OG0020612	CULA01G46510	MA_9575636g0010	Cula__CULA01G46510	Pa__MA_9575636g0010
OG0020617	CULA01G48040	MA_7353g0010	Cula__CULA01G48040	Pa__MA_7353g0010
OG0020618	CULA01G48160	MA_88963g0010	Cula__CULA01G48160	Pa__MA_88963g0010
