Orthogroup	source	C_mollissima	Liriodendron_hybrid	V_vinifera	n_Cunninghamia_lanceolata_CULA	n_Liquidambar_formosana	n_Picea_abies	n_Quercus_suber
OG0014984	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G124700	Lc__Lchi15612	Vv__XP_002277461.1	0	1	0	1
OG0014985	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G134200	Lc__Lchi06479	Vv__XP_002272937.2	0	1	1	0
OG0014987	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G150200	Lc__Lchi22143	Vv__XP_002272759.1	0	1	0	1
OG0014988	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G173400	Lc__Lchi08940	Vv__XP_002283815.1	0	1	0	1
OG0014990	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G183900	Lc__Lchi21808	Vv__XP_010660406.1	0	2	0	0
OG0014991	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G192700	Lc__Lchi05477	Vv__XP_002278218.1	0	1	0	1
OG0014996	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G202400	Lc__Lchi25415	Vv__XP_002263620.2	0	1	0	1
OG0014998	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G208700	Lc__Lchi24859	Vv__XP_002280579.1	0	1	0	1
OG0015000	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G222900	Lc__Lchi22291	Vv__XP_002270003.1	0	1	0	1
OG0015003	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G234000	Lc__Lchi11798	Vv__XP_010660640.1	0	1	0	1
OG0015006	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G242700	Lc__Lchi02461	Vv__XP_002274834.2	1	1	0	0
OG0015010	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G265500	Lc__Lchi07548	Vv__XP_002273543.1	0	0	1	1
OG0015011	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G282400	Lc__Lchi03396	Vv__XP_002276684.1	0	1	0	1
OG0015012	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G290900	Lc__Lchi14348	Vv__XP_002283796.2	0	1	0	1
OG0015015	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G309000	Lc__Lchi02300	Vv__XP_010649533.1	0	0	1	1
OG0015024	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G012800	Lc__Lchi24629	Vv__XP_002278762.1	0	1	0	1
OG0015027	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G027500	Lc__Lchi26886	Vv__XP_019075507.1	0	1	0	1
OG0015028	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G030400	Lc__Lchi22836	Vv__XP_002279368.2	0	1	0	1
OG0015033	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G059800	Lc__Lchi06426	Vv__XP_002272537.1	0	1	0	1
OG0015038	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G085800	Lc__Lchi21684	Vv__XP_010650109.1	0	1	0	1
OG0015040	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G102800	Lc__Lchi22175	Vv__XP_002266619.1	1	0	1	0
OG0015041	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G103300	Lc__Lchi25374	Vv__XP_002265319.2	0	1	0	1
OG0015042	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G107300	Lc__Lchi20440	Vv__XP_010650392.1	0	1	0	1
OG0015048	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G179500	Lc__Lchi09105	Vv__XP_002266832.3	0	1	0	1
OG0015052	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G217200	Lc__Lchi09358	Vv__XP_002273009.1	0	1	1	0
OG0015053	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G007700	Lc__Lchi00075	Vv__XP_019080773.1	0	1	0	1
OG0015056	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G029800	Lc__Lchi00298	Vv__XP_010659653.1	0	1	0	1
OG0015059	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G088600	Lc__Lchi05809	Vv__XP_002281487.1	0	1	0	1
OG0015060	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G088800	Lc__Lchi19592	Vv__XP_010649544.1	0	1	0	1
OG0015063	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G110900	Lc__Lchi11807	Vv__XP_002278166.1	0	1	0	1
OG0015064	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G122500	Lc__Lchi22557	Vv__XP_002277578.1	0	1	0	1
OG0015065	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G133300	Lc__Lchi19505	Vv__XP_002272065.1	0	1	0	1
OG0015066	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G135200	Lc__Lchi21634	Vv__XP_002285325.1	0	1	1	0
OG0015070	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G164800	Lc__Lchi03395	Vv__XP_002269101.2	0	1	0	1
OG0015071	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G168800	Lc__Lchi10358	Vv__XP_002270695.1	0	1	0	1
OG0015072	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G169000	Lc__Lchi10356	Vv__XP_010652350.1	0	1	0	1
OG0015073	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G176900	Lc__Lchi02881	Vv__XP_002272064.1	0	1	0	1
OG0015076	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G185100	Lc__Lchi21595	Vv__XP_002274884.1	0	1	0	1
OG0015079	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G196400	Lc__Lchi12322	Vv__XP_002263547.1	0	1	0	1
OG0015080	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G201600	Lc__Lchi20960	Vv__XP_002267536.1	1	1	0	0
OG0015082	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.04G020700	Lc__Lchi16090	Vv__XP_002275720.1	0	2	0	0
OG0015084	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.04G032100	Lc__Lchi16132	Vv__XP_002265052.1	0	1	0	1
OG0015085	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.04G034000	Lc__Lchi16142	Vv__XP_019075331.1	0	1	0	1
OG0015086	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.04G071600	Lc__Lchi14413	Vv__XP_003634199.1	0	1	0	1
OG0015088	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.04G098300	Lc__Lchi10924	Vv__XP_002284112.1	0	1	0	1
OG0015091	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.04G141800	Lc__Lchi10323	Vv__XP_002277458.1	0	1	0	1
OG0015096	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G030300	Lc__Lchi03454	Vv__XP_010654524.1	0	1	0	1
OG0015097	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G032600	Lc__Lchi29481	Vv__XP_002276169.2	0	1	0	1
OG0015103	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G067200	Lc__Lchi05522	Vv__XP_010654789.1	0	1	0	1
OG0015106	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G090100	Lc__Lchi18011	Vv__XP_002274293.4	0	1	0	1
OG0015108	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G094300	Lc__Lchi09891	Vv__NP_001267908.1	0	1	0	1
OG0015110	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G129400	Lc__Lchi18892	Vv__XP_010655688.1	0	1	0	1
OG0015111	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G133600	Lc__Lchi30201	Vv__XP_002274153.1	0	1	0	1
OG0015113	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G146400	Lc__Lchi26811	Vv__XP_010655786.1	0	1	0	1
OG0015114	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G147500	Lc__Lchi27294	Vv__XP_002270834.1	0	1	0	1
OG0015116	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G150000	Lc__Lchi26096	Vv__XP_002269690.2	0	1	0	1
OG0015121	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G173200	Lc__Lchi28063	Vv__XP_002273433.1	0	1	0	1
OG0015125	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G010900	Lc__Lchi14589	Vv__XP_002267870.2	0	1	0	1
OG0015126	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G032600	Lc__Lchi04702	Vv__XP_010651375.1	0	0	1	1
OG0015127	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G036900	Lc__Lchi18233	Vv__XP_010644458.1	0	1	0	1
OG0015128	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G048100	Lc__Lchi16555	Vv__XP_002282744.1	0	1	0	1
OG0015131	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G080700	Lc__Lchi06940	Vv__XP_002283758.2	0	1	1	0
OG0015134	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G096700	Lc__Lchi12954	Vv__XP_002266186.1	0	2	0	0
OG0015137	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G105900	Lc__Lchi27121	Vv__XP_002264386.1	0	1	0	1
OG0015138	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G106500	Lc__Lchi17360	Vv__XP_002272957.1	0	1	0	1
OG0015139	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G107900	Lc__Lchi17318	Vv__XP_010657269.1	0	1	0	1
OG0015142	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G182300	Lc__Lchi05389	Vv__XP_002273746.1	0	1	1	0
OG0015143	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G184800	Lc__Lchi07280	Vv__XP_002272240.1	0	1	0	1
OG0015144	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G185800	Lc__Lchi22466	Vv__XP_002273541.1	0	1	0	1
OG0015153	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G009000	Lc__Lchi02692	Vv__XP_002277280.1	0	1	0	1
OG0015154	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G037100	Lc__Lchi13391	Vv__XP_002264993.1	0	1	0	1
OG0015156	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G052300	Lc__Lchi22703	Vv__XP_002276516.2	0	1	0	1
OG0015157	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G062600	Lc__Lchi02912	Vv__XP_002282084.1	0	1	0	1
OG0015164	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G147100	Lc__Lchi11534	Vv__XP_002277916.2	0	1	0	1
OG0015166	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G166000	Lc__Lchi06278	Vv__XP_002283145.1	0	1	0	1
OG0015173	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G028000	Lc__Lchi04331	Vv__XP_002279930.1	0	1	0	1
OG0015174	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G043400	Lc__Lchi21165	Vv__XP_003632149.1	0	1	0	1
OG0015181	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G089600	Lc__Lchi01691	Vv__XP_002274172.1	0	1	0	1
OG0015182	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G094500	Lc__Lchi27590	Vv__XP_002277657.1	0	0	1	1
OG0015184	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G101100	Lc__Lchi21677	Vv__XP_002275537.1	0	0	1	1
OG0015186	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G111300	Lc__Lchi30310	Vv__XP_010651763.1	0	1	0	1
OG0015187	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G120200	Lc__Lchi10544	Vv__XP_003633416.1	0	1	0	1
OG0015188	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G128400	Lc__Lchi11001	Vv__XP_002271636.1	0	1	0	1
OG0015190	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G134000	Lc__Lchi32826	Vv__XP_002285670.1	0	0	1	1
OG0015191	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G145100	Lc__Lchi19202	Vv__XP_019075855.1	0	1	0	1
OG0015192	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G153400	Lc__Lchi06162	Vv__XP_002285539.2	0	1	0	1
OG0015194	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G162800	Lc__Lchi00644	Vv__XP_010651387.1	0	0	1	1
OG0015195	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G164700	Lc__Lchi14394	Vv__XP_002283507.1	0	1	1	0
OG0015196	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G172600	Lc__Lchi23726	Vv__XP_002280520.1	0	1	0	1
OG0015197	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G178500	Lc__Lchi14830	Vv__XP_002267749.1	0	1	0	1
OG0015200	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G020200	Lc__Lchi23918	Vv__XP_002275200.2	0	1	0	1
OG0015201	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G020300	Lc__Lchi24077	Vv__XP_002279855.1	0	1	0	1
OG0015202	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G025700	Lc__Lchi21065	Vv__XP_002273492.1	0	1	0	1
OG0015203	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G030400	Lc__Lchi04091	Vv__XP_002270931.1	0	1	0	1
OG0015207	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G046400	Lc__Lchi10591	Vv__XP_002277233.3	0	1	0	1
OG0015208	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G052700	Lc__Lchi21037	Vv__XP_002276587.1	0	1	0	1
OG0015209	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G053500	Lc__Lchi22432	Vv__XP_002282347.1	0	1	0	1
OG0015214	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G091200	Lc__Lchi07313	Vv__XP_002279195.3	0	1	0	1
OG0015215	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G096900	Lc__Lchi12839	Vv__XP_002271297.2	0	1	0	1
OG0015216	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G099800	Lc__Lchi04212	Vv__XP_010654234.1	0	1	0	1
OG0015219	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G119400	Lc__Lchi06850	Vv__XP_002277291.2	0	1	0	1
OG0015222	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G133400	Lc__Lchi19973	Vv__XP_002276082.1	1	1	0	0
OG0015223	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G134800	Lc__Lchi20197	Vv__XP_002268494.2	0	1	0	1
OG0015224	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G149000	Lc__Lchi17799	Vv__XP_002282625.1	0	0	0	2
OG0015225	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G158400	Lc__Lchi29835	Vv__XP_002276334.1	0	2	0	0
OG0015226	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G014400	Lc__Lchi13617	Vv__XP_002269754.2	0	1	0	1
OG0015227	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G022700	Lc__Lchi14172	Vv__XP_010664452.2	1	1	0	0
OG0015228	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G024600	Lc__Lchi16622	Vv__XP_002281131.1	0	0	1	1
OG0015230	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G036100	Lc__Lchi01262	Vv__XP_019073880.1	0	1	0	1
OG0015231	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G037400	Lc__Lchi01394	Vv__XP_003631372.1	1	1	0	0
OG0015235	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G067100	Lc__Lchi00144	Vv__XP_010652281.1	0	1	0	1
OG0015236	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G069600	Lc__Lchi00204	Vv__XP_002270750.3	0	1	0	1
OG0015237	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G069700	Lc__Lchi00205	Vv__XP_002270718.2	0	1	0	1
OG0015238	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G071400	Lc__Lchi00232	Vv__XP_002275699.1	0	1	0	1
OG0015241	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G084400	Lc__Lchi23034	Vv__XP_002270749.1	1	1	0	0
OG0015242	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G086500	Lc__Lchi04415	Vv__XP_002270247.1	0	1	0	1
OG0015245	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G097000	Lc__Lchi10766	Vv__XP_002283059.2	0	0	0	2
OG0015249	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G150500	Lc__Lchi13747	Vv__XP_002284073.1	0	1	0	1
OG0015251	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G160100	Lc__Lchi26180	Vv__XP_002269624.1	1	1	0	0
OG0015253	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G163500	Lc__Lchi31486	Vv__XP_002285611.1	0	1	0	1
OG0015254	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G164300	Lc__Lchi17989	Vv__XP_002283668.2	0	1	0	1
OG0015255	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G168400	Lc__Lchi03527	Vv__XP_002275831.1	0	1	0	1
OG0015256	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G179500	Lc__Lchi13319	Vv__XP_002274974.1	0	1	0	1
OG0015257	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G181800	Lc__Lchi13366	Vv__XP_002282269.1	0	1	0	1
OG0015258	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G182900	Lc__Lchi01978	Vv__XP_002282584.2	0	1	0	1
OG0015264	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G058000	Lc__Lchi24721	Vv__XP_002269292.1	0	1	1	0
OG0015269	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G099200	Lc__Lchi26375	Vv__XP_002270953.1	0	1	0	1
OG0015270	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G099500	Lc__Lchi25499	Vv__XP_010658697.1	0	1	1	0
OG0015274	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G130700	Lc__Lchi05907	Vv__XP_002266696.1	0	1	0	1
OG0015275	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G133500	Lc__Lchi01357	Vv__XP_019080055.1	0	2	0	0
OG0015281	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G000300	Lc__Lchi01983	Vv__XP_002264424.1	0	1	1	0
OG0015282	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G011100	Lc__Lchi16168	Vv__XP_002278002.1	0	1	0	1
OG0015288	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G067400	Lc__Lchi23066	Vv__XP_010662540.1	0	1	0	1
OG0015289	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G071200	Lc__Lchi26962	Vv__XP_002283527.2	0	1	0	1
OG0015291	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G082800	Lc__Lchi23489	Vv__XP_002263650.1	0	1	0	1
OG0015294	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G111800	Lc__Lchi02071	Vv__XP_002279169.1	0	1	0	1
OG0015295	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G118400	Lc__Lchi02023	Vv__XP_003634404.1	0	1	0	1
OG0015296	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G126100	Lc__Lchi08723	Vv__XP_002285835.1	0	0	1	1
OG0015297	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G134700	Lc__Lchi05472	Vv__XP_010652384.1	0	1	0	1
OG0015298	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G135000	Lc__Lchi26140	Vv__XP_019071878.1	0	1	0	1
OG0015299	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G142100	Lc__Lchi26938	Vv__XP_002272086.1	0	1	1	0
OG0015815	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G144700	Lc__Lchi07568	Vv__XP_002272663.1	0	0	0	1
OG0015881	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G010800	Lc__Lchi09445	Vv__XP_002281658.1	0	1	0	0
OG0015890	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G101500	Lc__Lchi08875	Vv__XP_010648508.1	0	0	0	1
OG0015895	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.04G069600	Lc__Lchi22977	Vv__XP_002282402.1	0	1	0	0
OG0016228	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G094300	Lc__Lchi03694	Vv__XP_002285577.1	1	0	0	0
OG0016237	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G152000	Lc__Lchi08133	Vv__XP_002272295.1	0	1	0	0
OG0016249	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G209700	Lc__Lchi16801	Vv__XP_002279095.2	0	0	0	1
OG0016257	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G303300	Lc__Lchi05597	Vv__XP_002274432.2	0	0	0	1
OG0016259	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G305800	Lc__Lchi05551	Vv__XP_002281953.1	0	0	0	1
OG0016263	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G357800	Lc__Lchi17083	Vv__XP_003633403.1	0	1	0	0
OG0016293	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G089100	Lc__Lchi05804	Vv__XP_003631169.1	0	1	0	0
OG0016297	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G123900	Lc__Lchi26417	Vv__XP_002271779.2	0	1	0	0
OG0016303	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G170700	Lc__Lchi14248	Vv__XP_002276336.1	0	1	0	0
OG0016309	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.04G042700	Lc__Lchi01792	Vv__XP_010649371.1	0	0	0	1
OG0016315	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.04G113400	Lc__Lchi10351	Vv__XP_002267998.1	0	0	0	1
OG0016326	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G067400	Lc__Lchi01053	Vv__XP_002267834.1	0	1	0	0
OG0016327	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G068300	Lc__Lchi01033	Vv__XP_002265443.1	0	0	0	1
OG0016328	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G069300	Lc__Lchi04760	Vv__XP_002264123.2	0	0	0	1
OG0016330	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G087100	Lc__Lchi28762	Vv__XP_010655428.2	0	0	0	1
OG0016333	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G091000	Lc__Lchi13426	Vv__XP_003633022.2	0	0	0	1
OG0016348	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G037200	Lc__Lchi13469	Vv__XP_002279766.1	0	0	0	1
OG0016349	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G038000	Lc__Lchi24773	Vv__XP_002278023.1	0	0	0	1
OG0016358	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G106900	Lc__Lchi25447	Vv__XP_002272819.1	0	1	0	0
OG0016375	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G034700	Lc__Lchi05122	Vv__XP_003633204.2	0	1	0	0
